isbn,title,author,qty,site,existing_availability,url
9788199265387,Novel Vadivil Nalvar Sarithiram Thondar Thirunavukkarasarin Saritham | நாவல் வடிவில் நால்வர் சரித்திரம் தொண்டர் திருநாவுக்கரசரின் சரிதம்,Sathiyapriyan,1,commonfolks,,https://www.commonfolks.in/books/d/thondar-thirunavukkarasarin-saritham
9789380690711,Tamil̲akattil nīrppācan̲am,K. Sivasubramaniyan,1,commonfolks,,https://www.commonfolks.in/books/d/tamizhagatthil-neerpaasanam
9789382648086,Pin Nagarndha Kalam,Vannanilavan,1,commonfolks,,https://www.commonfolks.in/books/d/pin-nagarntha-kaalam
9789384598884,தமிழ் மண்ணே வணக்கம்,T.J. Gnanavel,1,commonfolks,,https://www.commonfolks.in/books/d/tamil-manne-vanakkam
9789388631211,சினிமா ஓர் அறிமுகம் Cinema oor Arimukam,R. Prabahar,1,commonfolks,,https://www.commonfolks.in/books/d/cinema-oar-arimugam
9788123015958,Lost Mythological Cities of India,Urmila Verma,1,exoticindia,,https://www.exoticindiaart.com/book/details/lost-mythological-cities-of-india-nad930/
9788123705347,Hajariprasada Dvivedi sankalita nibandha,,1,exoticindia,,https://www.exoticindiaart.com/book/details/collected-essays-of-hazari-prasad-dwivedi-nzd145/
9788123725093,Phaṇīśvaranātha Reṇu kataikaḷ,Phaṇīśvaranātha Reṇu,1,commonfolks,,https://www.commonfolks.in/books/d/paneeswarnath-renu-kathaigal
9788131000830,Kabir Shabdamrit,Lal Chand Duhan,1,exoticindia,,https://www.exoticindiaart.com/book/details/kabir-shabda-amrit-nze115/
9788170802167,Traibhāṣika saṃskṛtadhātukośa : hind~i-aṅgrejī-saṃskṛta,̄Dvārakāprasāda Śāstri,1,exoticindia,,https://www.exoticindiaart.com/book/details/sanskrit-dhatu-kosh-in-three-languages-hindi-english-sanskrit-nzx233/
9788170803034,Sadrasa Nighantu (Abhindhana Ratnamala): A Compendium of Drugs Based on Taste),Dr. Goli Penchala Prasad,1,exoticindia,,https://www.exoticindiaart.com/book/details/sadrasa-nighantu-abhindhana-ratnamala-compendium-of-drugs-based-on-taste-nad549/
9788173232374,Ratnawali-Pirya tulsi Ki,Krishan Mohan Mishr,1,exoticindia,,https://www.exoticindiaart.com/book/details/ratnavali-priya-tulsi-ki-hbp927/
9788177115819,Haldighati,Harīdāsa Rāmajī Śeṇḍe Sudarśana,1,exoticindia,,https://www.exoticindiaart.com/book/details/priyadarshi-emperor-ashoka-great-hbz078/
9788181332264,Ghar Ka Vaidh,Dr. Rajiv Sharma,1,exoticindia,,https://www.exoticindiaart.com/book/details/ghar-ka-vaidya-cure-diseases-by-sitting-at-home-with-easily-available-herbs-bab848/
9788184081527,Healing Through Homoeopathy,"Sharma, Dr. Rajeev",1,exoticindia,,https://www.exoticindiaart.com/book/details/healing-through-homoeopathy-idl070/
9788185570259,Humour in Ancient India,Bhāgīrathaprasāda Tripāṭhī,1,exoticindia,,https://www.exoticindiaart.com/book/details/humour-in-ancient-india-nav552/
9788189622503,Bharat Parichay Prashan Manch,Dr H C Barthwal,1,exoticindia,,https://www.exoticindiaart.com/book/details/quiz-on-indian-culture-nze898/
9788190191340,सत्तामीमांसा एवं ज्ञानमीमांसा Ontology and Epistemology,Ravindra Kumar Vashistha,1,exoticindia,,https://www.exoticindiaart.com/book/details/ontology-and-epestimology-haz416/
9788192890418,Bhāratīya ratna siddhānta,Jñānadhara Pāṭhaka,1,exoticindia,,https://www.exoticindiaart.com/book/details/indian-gemology-theory-hbu059/
9788194824046,Sikha rāja dā pattana,S. S. Chhina,1,exoticindia,,https://www.exoticindiaart.com/book/details/yogi-sampradaya-nitya-karma-sanchaya-nzd732/
9788195265848,The Practical Handbook of Shalya Tantra,"Anuruddh Gupta, Meenakshi Verma, Praveen Kumar Yadav, Santosh Y. Mudakappagol",1,exoticindia,,https://www.exoticindiaart.com/book/details/practical-hand-book-of-shalya-tantra-uaf179/
9788195911110,Delta Book World Disaster Management by Local Institutions: Practitioners' Perspectives,Rajesh Kumar Sinha,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5233436796382440158?BookName=Sampurn-Samajshastr
9788197304460,Multiorgan Failure Prevention & Management,Dr Narendra Rungta and DR Banambar Ray,1,exoticindia,,https://www.exoticindiaart.com/book/details/3-books-on-gayatri-mantra-aza185/
9789380271187,Saundarya Aur Swasthya,Archana Kumawat,1,exoticindia,,https://www.exoticindiaart.com/book/details/beauty-and-health-hbz007/
9789380567662,Tulsi Ke Saral-Saras evam Janpriya Dohe | तुलसी के सरल-सरस एवं जनप्रिय दोहे,Tulasīdāsa,1,exoticindia,,https://www.exoticindiaart.com/book/details/simple-sweet-and-popular-couplets-of-tulsi-hao526/
9789383118984,भिलाली मौखिक साहित्य,"आर्य, गजेन्द्र, compiler, translator",1,exoticindia,,https://www.exoticindiaart.com/book/details/bhilali-maukhik-sahitya-hbu741/
9789383772780,Eṇṭīgonī : Sofoklīza kī eka kālajayī nāṭyakr̥ti,Sophocles,1,exoticindia,,https://www.exoticindiaart.com/book/details/antigoni-play-hav227/
9789384276102,Principles of panchakarma,Pankaj Pathak,1,exoticindia,,https://www.exoticindiaart.com/book/details/priniciples-of-panchkarma-ncz003/
9789388139601,Madhwas of Madras,N. Meera Raghavendra Rao,1,commonfolks,,https://www.commonfolks.in/books/d/thirukkural-english-couplet
9780199496068,JEEVAN MARAN KI NADI: GANGA AUR BHARAT K,Victor Mallet,1,exoticindia,,https://www.exoticindiaart.com/book/details/river-of-life-and-death-ganges-and-future-of-india-ubg534/
9781108884181,CAMBRIDGE IELTS 13 GENERAL TRAINING STUDENT'S BOOK WITH ANSWER WITH AUDIO [Paperback] CUP,CUP,1,commonfolks,,https://www.commonfolks.in/books/d/cambridge-ielts-13-general-training-students-book-with-answers-with-audio-south-asian-edition
9788131907108,Practical Alopathic Chikitsa (Old Edition),MITTAL RAJESH / ANITA,1,exoticindia,,https://www.exoticindiaart.com/book/details/practical-allopathic-therapy-nzr532/
9788187714033,An Appeal to Hindu Law-Makers: For Constitutional ban on Conversion of Hindus,Kanayalal M. Talreja,1,exoticindia,,https://www.exoticindiaart.com/book/details/appeal-to-hindu-law-makers-nas612/
9788192465746,Please DonÕt buy this Book,C Gobinath,1,commonfolks,,https://www.commonfolks.in/books/d/aalappiranthavar-neengal
9789390981045,"Indian Woman, Feminism and Woments Liberation",Saji Narayanan C K,1,exoticindia,,https://www.exoticindiaart.com/book/details/indian-woman-feminism-and-women-s-liberation-hax211/
9788131787168,Ullaas 8: Hindi for Class 8 by Pearson,Monika Marwah Adarsh,1,exoticindia,,https://www.exoticindiaart.com/book/details/ullas-hindi-textbook-and-exercise-book-ubj106/
9788180351259,Bharat : Ek Jhalak,Acharya Sitaram Pareek,1,exoticindia,,https://www.exoticindiaart.com/book/details/india-glance-ubj368/
9788197234767,Will Goondi Come Home?/Goondi Manege Baruvude? (Kannada),Adithi Rao,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4726070472261715825?BookName=Divyapurti-(English)
9788178835785,Sat begane,Suruchi Pande,1,exoticindia,,https://www.exoticindiaart.com/book/details/glimpses-of-excellence-in-ancient-india-nal244/
9788190012706,"Indian origin of the Chinese nation: A challenging, unconventional theory of the origin of the Chinese",Parameśa Caudhurī,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5674991936425047148?BookName=Prakashanatil-Bhave-Prayog-Ani-Patangachi-Dori
9788190074339,Political thinkers of India,Anand Amaladass,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4730372443241556456?BookName=Ashtavakra-Geeta
9788190163880,Combating child trafficking : a user's handbook,Bharti Ali,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5444923525406101965?BookName=Te-Hrudayiche-Ye-Hrudayi
9788190295727,The Philippines Tuna Industry A Profile,Cesar Allan Vera,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5123140883946495207?BookName=Indias-Most-Fearless
9788190713108,Extension Strategies for Fostering Knowledge Centric Agricultural Growth,"J. Vasanthakumar, C. Bhaskaran",1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5146554398287958796?BookName=Tiheri-Talak
9788190742016,"Inventory of Animal Products Used in Ayurveda Siddha and Unani [National Bio-Resources Development Board Department of Bio-Technology, Ministry of Science and Technology, Government of India] (Part-I)",Central Council For Research In Ayurveda And Siddha,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5061835573154365813?BookName=Apan-Ka-Zopato
9788192448541,Śaralôka Homsa kī śreshṭha kahāniyām̐,Sherlock Holmes,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5034952324846782296?BookName=Vyadh
9788192524030,Patrakaratva Vivechak,"Thesia, Dr Kanti",1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5463061153596970302?BookName=Aalapini
9788193158913,Non-pesticidal Management of Pests An Empirical Analysis,B. Suresh Reddy,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4944471047613408259?BookName=Devadnya
9788194986614,Gujarātī sāhityamāṃ pragatiśīlatānī khoja,Sarupa Dhruva,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5461933637970455720?BookName=Londonmadhil-Babasaheb
9788195071609,Essentials of Nanoscience & Nanotechnology,Narasimha Reddy Katta,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4675767892190357796?BookName=Aajache-Masters
9788195396368,Housing Rights and the Law 2021,Choudhury Ali Zia Kabir,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5112543901823202830?BookName=God
9788196112684,"R. Lall Shaikshik Nibandh Hindi Book, CBCS Curriculum, Educational Essays for Students (Education In Contemporary Indian Society)",Dr. Girish Panchori,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5508135763756004759?BookName=Antargat-Niyantran-Vyavasthapan
9788196373795,"Philosophical & Sociological Foundations of Education by Dr. K.K. Shukla, Dr. A.J.S. Parihar, Dr. K.P. Singh",Dr. K.p. Singh,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5094061716954949885?BookName=The-Railwayman
9788196404482,Wild Life Facts,Dr. Ashok Kumar Malhotra,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4875827284201368879?BookName=Khel-Mandiyela
9788199350823,Jokhon Ami Anek Dure | Tothyo O Sompurno Lyric soho Shilpir Jabotiyo Bangla Ganer Sombhar | Edited by Sanjay Sengupta & Shubhajit Sarkar,Edited by Sanjay Sengupta & Shubhajit Sarkar,1,bookganga,,"https://www.bookganga.com/eBooks/Books/details/5584223833703358549?BookName=Outsider,-Sahaj-Vagaire"
9789380857954,Rāshṭra kī unnati meṃ Gaṅgā kā yogadāna,Arcanā Kumārī Dube,1,exoticindia,,https://www.exoticindiaart.com/book/details/contribution-of-ganga-in-progress-of-nation-szz837/
9789386660626,A Text Book of Kaumarabhritya (According to The New Syllabus of BAMS Course),Dr. Srihari Sheshagiri and Dr. Jyothy K Bhaskaran,1,exoticindia,,https://www.exoticindiaart.com/book/details/text-book-of-kaumarabhritya-according-to-new-syllabus-of-bams-course-nan789/
9788123771694,Gopabandhu cayanikā = Gopbandhu chayanika,Gopabandhu Das,1,exoticindia,,https://www.exoticindiaart.com/book/details/gopbandhu-selection-uaz557/
9788189516154,Rāshṭrīya parva evaṃ jayantiyām̐,Mahendra K. Mishra,1,exoticindia,,https://www.exoticindiaart.com/book/details/national-festivals-and-anniversaries-rzz037/
9789382311805,मारवाड़ के ऐतिहासिक समसामयिक स्रोत,"भाटी, विक्रमसिंह",1,exoticindia,,https://www.exoticindiaart.com/book/details/historical-contemporary-sources-of-marwar-uab009/
9788126052172,Draupadiyin Kathai திரெளபதியின் கதை,Translated into Tamil by R.Balachandran from English,1,commonfolks,,https://www.commonfolks.in/books/d/draupadiyin-kathai
9788183680011,9/11 - Soozhchi Veezhchi Meetchi (Tamil Edition),Pa Raghavan,1,commonfolks,,https://www.commonfolks.in/books/d/9-11-soozhchi-veezhchi-meetchi
9788184025989,Vettrikku Aindhu Padigal,Unknown Author,1,commonfolks,,https://www.commonfolks.in/books/d/vettrikkaana-iyndhu-padigal
9788184029048,Arthamulla Indhumadham Ilaya Thalaimuraiyinarukku,Kannadhasan,1,commonfolks,,https://www.commonfolks.in/books/d/ilaiya-thalaimuraiyinarukku-arthamulla-hindu-madham
9788187477341,Kumari Nila Neetchi (Tamil Edition),Su.Ki. Jeyakaran,1,commonfolks,,https://www.commonfolks.in/books/d/kumari-nila-neetchi
9788194586418,Eraḍu teranāda Bhāratīyaru : (aṅkaṇa barehagaḷa saṅkalana),Es Ār. Līlā,1,rajhansprakashan,,https://www.rajhansprakashan.com/product-details/nisargayan-nasaragayanae
9788195398461,Krantikari Ki Aatmakatha,Manmathnath Gupta,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5716194505565263345?BookName=Tisara-Navara-Nako-Ga-Bai
9789381969489,Devadasiyum Mahanum: Bengaluru Nagarathinamma - Valvum Kalamum (Biography),Venkatakrishnan Shriram,1,commonfolks,,https://www.commonfolks.in/books/d/devadasiyum-mahaanum
9789381969670,Latife: Oru Vazhkai Saritham (History),"சாலிஷ்லர், இபெக், author",1,commonfolks,,https://www.commonfolks.in/books/d/lateefe-haneem-kemal-pashavin-manaivi
9789382033417,Padhaiyil Padhinda Adigal (Tamil Edition),Rajam Krishnan,1,commonfolks,,https://www.commonfolks.in/books/d/paathaiyil-pathintha-adigal
9789384646103,குழந்தைகளின் ரட்சகன் The catcher In The Rye,J.D. Salinger,1,commonfolks,,https://www.commonfolks.in/books/d/kuzhanthaigalin-ratchagan
9789388133333,ஏழு ராஜாக்களின் தேசம்,"அபிநயா ஸ்ரீகாந்த், author",1,panuval,,https://www.panuval.com/ezhu-raajakkalin-dhesam-10015484?search=%20&page=89&limit=100
9788123013572,: Sanskrit Inscriptions of Indonesia,(Devender Nath Thakur),1,exoticindia,,https://www.exoticindiaart.com/book/details/sanskrit-inscriptions-of-indonesia-nzl807/
9788123017068,Bharatiya Lok Shahitaya: Parampara Aur Paridrishya,"Shinha, Vidya",1,exoticindia,,https://www.exoticindiaart.com/book/details/indian-folklore-tradition-and-landscape-nzi367/
9788123727257,मिर्गी : संपूर्ण जानकारी,"माहेश्वरी, एस.सी.",1,exoticindia,,https://www.exoticindiaart.com/book/details/epilepsy-complete-information-uay771/
9788171108589,महाभाष्य - प्रकाश: (नवाह्निक - प्रश्नोत्तरी)- Mahabhasya Prakasa,Dr. Vishvapaalah Vedaalankaarah,1,exoticindia,,https://www.exoticindiaart.com/book/details/mahabhashya-of-navahnika-questions-and-answers-baf851/
9788172760755,In The Cradle Of The Upanishads,P. Kunhikannan,1,exoticindia,,https://www.exoticindiaart.com/book/details/in-cradle-of-upanishads-old-and-rare-book-hbb096/
9788181432124,Hindi Ki Duniya Mein,Ramesh Chandra Shah,1,exoticindia,,https://www.exoticindiaart.com/book/details/hindi-ki-duniya-mein-ubk231/
9788183794770,Konar Tamil Agarathi,Iyyan Perumal Konar,1,commonfolks,,https://www.commonfolks.in/books/d/konar-tamil-agarathi
9788186755846,हिमाचल प्रदेश की लोक विवाह परंपरा,"हंस, अशोक कुमार",1,exoticindia,,https://www.exoticindiaart.com/book/details/tradition-of-himachal-pradesh-folk-marriage-mzu518/
9788190276504,An essential handbook to a career in mass communication,V. Palanichamy,1,akshardhara,,nav0048-murali
9788195115624,"ITP BEST OF R. K. NARAYAN, GIFT PACK OF 6 BESTSELLERS",R. K. Narayan,1,akshardhara,,suv0007-kavya-sarita-solapuri
9788195218417,PRATIDARSH,Wagish Shukla,1,exoticindia,,https://www.exoticindiaart.com/book/details/significance-of-lalit-kala-in-indian-culture-old-and-rare-book-nzh259/
9788197356148,mudivil than thuvakam,Vijayalakshmi Thangamuthu,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4857650996012467828?BookName=Shuddhalekhanache-Tattvadnyan
9780008761905,The Persians,Lanna Joffrey,1,champaca,Out of Stock,https://champaca.in/products/the-persians
9780063029668,METOO IN THE CORPORATE WORLD,Sylvia Ann Hewlett,1,commonfolks,,https://www.commonfolks.in/books/d/metoo-in-the-corporate-world
9780198096801,HINDI VYAKARAN 7,MEENAKSHI AGGRAWAL,1,exoticindia,,https://www.exoticindiaart.com/book/details/hindi-grammar-language-and-its-applications-ubi013/
9781472961457,Seeds of Science [Paperback] MARK LYNAS,Mark Lynas,1,commonfolks,,https://www.commonfolks.in/books/d/seeds-of-science
9788123019352,Brāunī,Kāmanā Siṃha,1,exoticindia,,https://www.exoticindiaart.com/book/details/folk-stories-of-mizoram-nzi415/
9788131907252,Homoeopathic Upchar Ki Sachitra Margdarshika,Harbans Singh Khaneja,1,exoticindia,,https://www.exoticindiaart.com/book/details/illustrated-guide-to-homoeopathic-treatment-nzr852/
